"No.","Time",                           "Source","Destination","Protocol","Length","Info"
"1226","2025-01-12 20:57:25,353403","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1227","2025-01-12 20:57:25,353424","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1228","2025-01-12 20:57:25,353449","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1229","2025-01-12 20:57:25,353480","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1230","2025-01-12 20:57:25,353541","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1231","2025-01-12 20:57:25,353552","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1232","2025-01-12 20:57:25,353561","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1233","2025-01-12 20:57:25,353596","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1234","2025-01-12 20:57:25,353611","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1235","2025-01-12 20:57:25,353642","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1236","2025-01-12 20:57:25,353664","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1237","2025-01-12 20:57:25,353690","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1238","2025-01-12 20:57:25,353710","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1239","2025-01-12 20:57:25,353744","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1240","2025-01-12 20:57:25,353768","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1241","2025-01-12 20:57:25,353789","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1242","2025-01-12 20:57:25,353812","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1243","2025-01-12 20:57:25,353827","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1244","2025-01-12 20:57:25,353846","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1245","2025-01-12 20:57:25,353875","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1246","2025-01-12 20:57:25,353890","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1247","2025-01-12 20:57:25,353921","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1248","2025-01-12 20:57:25,353942","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1249","2025-01-12 20:57:25,353968","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1250","2025-01-12 20:57:25,353985","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1251","2025-01-12 20:57:25,357867","142.250.82.208","192.168.1.21","UDP","78","3478  >  55959 Len=36"
"1252","2025-01-12 20:57:25,359584","142.250.82.208","192.168.1.21","UDP","78","3478  >  55959 Len=36"
"1253","2025-01-12 20:57:25,365453","142.250.82.212","192.168.1.21","RTCP","106","Application specific   subtype=13"
"1254","2025-01-12 20:57:25,365825","142.250.82.208","192.168.1.21","RTCP","130","Application specific   subtype=13"
"1255","2025-01-12 20:57:25,370131","192.168.1.21","142.250.82.208","RTCP","106","Receiver Report   "
"1256","2025-01-12 20:57:25,371106","192.168.1.21","142.250.82.212","UDP","242","58101  >  3478 Len=200"
"1257","2025-01-12 20:57:25,383104","142.250.82.212","192.168.1.21","UDP","172","3478  >  58101 Len=130"
"1258","2025-01-12 20:57:25,384801","192.168.1.21","142.250.82.212","UDP","86","58101  >  3478 Len=44"
"1259","2025-01-12 20:57:25,390922","192.168.1.21","142.250.82.212","UDP","242","58101  >  3478 Len=200"
"1260","2025-01-12 20:57:25,392508","142.250.82.208","192.168.1.21","UDP","78","3478  >  55959 Len=36"
"1261","2025-01-12 20:57:25,395044","142.250.82.208","192.168.1.21","UDP","78","3478  >  55959 Len=36"
"1262","2025-01-12 20:57:25,395404","192.168.1.21","142.250.82.208","UDP","1181","55959  >  3478 Len=1139"
"1263","2025-01-12 20:57:25,395488","192.168.1.21","142.250.82.208","UDP","1254","55959  >  3478 Len=1212"
"1264","2025-01-12 20:57:25,395528","192.168.1.21","142.250.82.208","UDP","1181","55959  >  3478 Len=1139"
"1265","2025-01-12 20:57:25,395553","192.168.1.21","142.250.82.208","UDP","1254","55959  >  3478 Len=1212"
"1266","2025-01-12 20:57:25,395578","192.168.1.21","142.250.82.208","UDP","1254","55959  >  3478 Len=1212"
"1267","2025-01-12 20:57:25,395611","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1268","2025-01-12 20:57:25,395649","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1269","2025-01-12 20:57:25,395672","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1270","2025-01-12 20:57:25,395694","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1271","2025-01-12 20:57:25,395733","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1272","2025-01-12 20:57:25,395763","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1273","2025-01-12 20:57:25,395786","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1274","2025-01-12 20:57:25,395807","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1275","2025-01-12 20:57:25,395838","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1276","2025-01-12 20:57:25,395874","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1277","2025-01-12 20:57:25,395893","192.168.1.21","142.250.82.208","UDP","1253","55959  >  3478 Len=1211"
"1278","2025-01-12 20:57:25,395920","192.168.1.21","142.250.82.208","UDP","1253","55959  >  3478 Len=1211"
"1279","2025-01-12 20:57:25,395949","192.168.1.21","142.250.82.208","UDP","1253","55959  >  3478 Len=1211"
"1280","2025-01-12 20:57:25,396000","192.168.1.21","142.250.82.208","UDP","1253","55959  >  3478 Len=1211"
"1281","2025-01-12 20:57:25,396021","192.168.1.21","142.250.82.208","UDP","1253","55959  >  3478 Len=1211"
"1282","2025-01-12 20:57:25,396060","192.168.1.21","142.250.82.208","UDP","1253","55959  >  3478 Len=1211"
"1283","2025-01-12 20:57:25,396091","192.168.1.21","142.250.82.208","UDP","1253","55959  >  3478 Len=1211"
"1284","2025-01-12 20:57:25,396112","192.168.1.21","142.250.82.208","UDP","1253","55959  >  3478 Len=1211"
"1285","2025-01-12 20:57:25,396142","192.168.1.21","142.250.82.208","UDP","1253","55959  >  3478 Len=1211"
"1286","2025-01-12 20:57:25,396173","192.168.1.21","142.250.82.208","UDP","1253","55959  >  3478 Len=1211"
"1287","2025-01-12 20:57:25,396192","192.168.1.21","142.250.82.208","UDP","1253","55959  >  3478 Len=1211"
"1288","2025-01-12 20:57:25,396217","192.168.1.21","142.250.82.208","UDP","1253","55959  >  3478 Len=1211"
"1289","2025-01-12 20:57:25,396247","192.168.1.21","142.250.82.208","UDP","1253","55959  >  3478 Len=1211"
"1290","2025-01-12 20:57:25,396280","192.168.1.21","142.250.82.208","UDP","1253","55959  >  3478 Len=1211"
"1291","2025-01-12 20:57:25,396300","192.168.1.21","142.250.82.208","UDP","1253","55959  >  3478 Len=1211"
"1292","2025-01-12 20:57:25,398037","142.250.82.208","192.168.1.21","UDP","78","3478  >  55959 Len=36"
"1293","2025-01-12 20:57:25,403554","142.250.82.208","192.168.1.21","UDP","78","3478  >  55959 Len=36"
"1294","2025-01-12 20:57:25,405783","142.250.82.212","192.168.1.21","UDP","91","3478  >  58101 Len=49"
"1295","2025-01-12 20:57:25,411456","192.168.1.21","142.250.82.212","UDP","263","58101  >  3478 Len=221"
"1296","2025-01-12 20:57:25,415166","192.168.1.21","142.250.82.208","RTCP","118","Sender Report   "
"1297","2025-01-12 20:57:25,416379","142.250.82.212","192.168.1.21","RTCP","110","Application specific   subtype=13"
"1298","2025-01-12 20:57:25,416379","142.250.82.208","192.168.1.21","RTCP","146","Application specific   subtype=13Negative Acknowledgement (H.261)   "
"1299","2025-01-12 20:57:25,431036","192.168.1.21","142.250.82.212","UDP","250","58101  >  3478 Len=208"
"1300","2025-01-12 20:57:25,434556","192.168.1.21","142.250.82.208","UDP","1254","55959  >  3478 Len=1212"
"1301","2025-01-12 20:57:25,434612","192.168.1.21","142.250.82.208","UDP","1254","55959  >  3478 Len=1212"
"1302","2025-01-12 20:57:25,434624","192.168.1.21","142.250.82.208","UDP","1254","55959  >  3478 Len=1212"
"1303","2025-01-12 20:57:25,434639","192.168.1.21","142.250.82.208","UDP","1254","55959  >  3478 Len=1212"
"1304","2025-01-12 20:57:25,434648","192.168.1.21","142.250.82.208","UDP","1253","55959  >  3478 Len=1211"
"1305","2025-01-12 20:57:25,434663","192.168.1.21","142.250.82.208","UDP","1253","55959  >  3478 Len=1211"
"1306","2025-01-12 20:57:25,434678","192.168.1.21","142.250.82.208","UDP","1253","55959  >  3478 Len=1211"
"1307","2025-01-12 20:57:25,434780","192.168.1.21","142.250.82.208","UDP","1253","55959  >  3478 Len=1211"
"1308","2025-01-12 20:57:25,434858","192.168.1.21","142.250.82.208","UDP","1253","55959  >  3478 Len=1211"
"1309","2025-01-12 20:57:25,434888","192.168.1.21","142.250.82.208","UDP","1253","55959  >  3478 Len=1211"
"1310","2025-01-12 20:57:25,434911","192.168.1.21","142.250.82.208","UDP","1253","55959  >  3478 Len=1211"
"1311","2025-01-12 20:57:25,434958","192.168.1.21","142.250.82.208","UDP","1253","55959  >  3478 Len=1211"
"1312","2025-01-12 20:57:25,434993","192.168.1.21","142.250.82.208","UDP","1253","55959  >  3478 Len=1211"
"1313","2025-01-12 20:57:25,435017","192.168.1.21","142.250.82.208","UDP","1253","55959  >  3478 Len=1211"
"1314","2025-01-12 20:57:25,435118","192.168.1.21","142.250.82.208","UDP","1253","55959  >  3478 Len=1211"
"1315","2025-01-12 20:57:25,435184","192.168.1.21","142.250.82.208","UDP","1253","55959  >  3478 Len=1211"
"1316","2025-01-12 20:57:25,435211","192.168.1.21","142.250.82.208","UDP","1253","55959  >  3478 Len=1211"
"1317","2025-01-12 20:57:25,435223","192.168.1.21","142.250.82.208","UDP","447","55959  >  3478 Len=405"
"1318","2025-01-12 20:57:25,435235","192.168.1.21","142.250.82.208","UDP","777","55959  >  3478 Len=735"
"1319","2025-01-12 20:57:25,444539","142.250.82.208","192.168.1.21","UDP","78","3478  >  55959 Len=36"
"1320","2025-01-12 20:57:25,445042","192.168.1.21","142.250.82.208","UDP","1255","55959  >  3478 Len=1213"
"1321","2025-01-12 20:57:25,446637","192.168.1.21","142.250.82.212","UDP","86","58101  >  3478 Len=44"
"1322","2025-01-12 20:57:25,449464","192.168.1.21","142.250.82.208","UDP","437","55959  >  3478 Len=395"
"1323","2025-01-12 20:57:25,451024","192.168.1.21","142.250.82.212","UDP","240","58101  >  3478 Len=198"
"1324","2025-01-12 20:57:25,467088","142.250.82.212","192.168.1.21","RTCP","106","Application specific   subtype=13"
"1325","2025-01-12 20:57:25,467088","142.250.82.208","192.168.1.21","RTCP","142","Application specific   subtype=13"
"1326","2025-01-12 20:57:25,470867","192.168.1.21","142.250.82.212","UDP","234","58101  >  3478 Len=192"
"1327","2025-01-12 20:57:25,482072","192.168.1.21","142.250.82.208","UDP","699","55959  >  3478 Len=657"
"1328","2025-01-12 20:57:25,491306","192.168.1.21","142.250.82.212","UDP","230","58101  >  3478 Len=188"
"1329","2025-01-12 20:57:25,513525","192.168.1.21","104.16.102.112","TLSv1.2","96","Application Data"
"1330","2025-01-12 20:57:25,513657","192.168.1.21","104.16.102.112","TLSv1.2","96","Application Data"
"1331","2025-01-12 20:57:25,514398","192.168.1.21","142.250.82.212","UDP","232","58101  >  3478 Len=190"
"1332","2025-01-12 20:57:25,516163","142.250.82.212","192.168.1.21","RTCP","110","Application specific   subtype=13"
"1333","2025-01-12 20:57:25,516163","142.250.82.208","192.168.1.21","RTCP","126","Application specific   subtype=13"
"1334","2025-01-12 20:57:25,522215","104.16.102.112","192.168.1.21","TCP","54","443  >  62294 [ACK] Seq=39 Ack=85 Win=11 Len=0"
"1335","2025-01-12 20:57:25,522215","104.16.102.112","192.168.1.21","TCP","54","443  >  65403 [ACK] Seq=1 Ack=43 Win=11 Len=0"
"1336","2025-01-12 20:57:25,526155","192.168.1.21","142.250.82.212","STUN","166","Binding Request user: B4xvX7JqxxpKHwoKAAiKYigCIAMQ:aacs"
"1337","2025-01-12 20:57:25,526869","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1338","2025-01-12 20:57:25,526984","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1339","2025-01-12 20:57:25,527065","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1340","2025-01-12 20:57:25,527130","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1341","2025-01-12 20:57:25,527180","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1342","2025-01-12 20:57:25,527230","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1343","2025-01-12 20:57:25,527313","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1344","2025-01-12 20:57:25,527444","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1345","2025-01-12 20:57:25,527558","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1346","2025-01-12 20:57:25,527621","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1347","2025-01-12 20:57:25,527750","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1348","2025-01-12 20:57:25,527839","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1349","2025-01-12 20:57:25,528070","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1350","2025-01-12 20:57:25,528206","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1351","2025-01-12 20:57:25,528259","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"1352","2025-01-12 20:57:25,528297","192.168.1.21","142.250.82.208","UDP","1253","55959  >  3478 Len=1211"
"1353","2025-01-12 20:57:25,528329","192.168.1.21","142.250.82.208","UDP","1253","55959  >  3478 Len=1211"
"1354","2025-01-12 20:57:25,528417","192.168.1.21","142.250.82.208","UDP","1253","55959  >  3478 Len=1211"
"1355","2025-01-12 20:57:25,528555","192.168.1.21","142.250.82.208","UDP","1253","55959  >  3478 Len=1211"
"1356","2025-01-12 20:57:25,528666","192.168.1.21","142.250.82.208","UDP","1253","55959  >  3478 Len=1211"
"1357","2025-01-12 20:57:25,528716","192.168.1.21","142.250.82.208","UDP","1253","55959  >  3478 Len=1211"
"1358","2025-01-12 20:57:25,528745","192.168.1.21","142.250.82.208","UDP","1253","55959  >  3478 Len=1211"
"1359","2025-01-12 20:57:25,528855","192.168.1.21","142.250.82.208","UDP","1253","55959  >  3478 Len=1211"
"1360","2025-01-12 20:57:25,531860","192.168.1.21","142.250.82.212","UDP","229","58101  >  3478 Len=187"
"1361","2025-01-12 20:57:25,533501","192.168.1.21","142.250.82.208","UDP","432","55959  >  3478 Len=390"
"1362","2025-01-12 20:57:25,551484","192.168.1.21","142.250.82.212","UDP","232","58101  >  3478 Len=190"
"1363","2025-01-12 20:57:25,559029","192.168.1.21","142.250.82.208","RTCP","118","Sender Report   "
"1364","2025-01-12 20:57:25,559328","192.168.1.21","142.250.82.208","UDP","767","55959  >  3478 Len=725"
"1365","2025-01-12 20:57:25,569352","142.250.82.212","192.168.1.21","RTCP","106","Application specific   subtype=13"
"1366","2025-01-12 20:57:25,569352","142.250.82.208","192.168.1.21","RTCP","106","Application specific   subtype=13"
"1367","2025-01-12 20:57:25,571144","192.168.1.21","142.250.82.212","UDP","243","58101  >  3478 Len=201"
"1368","2025-01-12 20:57:25,571442","192.168.1.21","142.250.82.208","RTCP","142","Sender Report   "
"1369","2025-01-12 20:57:25,572191","142.250.82.212","192.168.1.21","STUN","106","Binding Success Response XOR-MAPPED-ADDRESS: 46.2.109.6:46181"
"1370","2025-01-12 20:57:25,580421","192.168.1.21","192.168.1.1","TCP","66","50993  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"1371","2025-01-12 20:57:25,580707","192.168.1.21","192.168.1.1","TCP","66","50994  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"1372","2025-01-12 20:57:25,581981","192.168.1.1","192.168.1.21","TCP","66","53  >  50993 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=4"
"1373","2025-01-12 20:57:25,581981","192.168.1.1","192.168.1.21","TCP","66","53  >  50994 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=4"
"1374","2025-01-12 20:57:25,582107","192.168.1.21","192.168.1.1","TCP","54","50993  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1375","2025-01-12 20:57:25,582158","192.168.1.21","192.168.1.1","TCP","54","50994  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1376","2025-01-12 20:57:25,582197","192.168.1.21","192.168.1.1","TCP","56","50994  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 1377]"
"1377","2025-01-12 20:57:25,582238","192.168.1.21","192.168.1.1","DNS","89","Standard query 0x3c87 HTTPS music.youtube.com"
"1378","2025-01-12 20:57:25,582297","192.168.1.21","192.168.1.1","TCP","56","50993  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 1379]"
"1379","2025-01-12 20:57:25,582312","192.168.1.21","192.168.1.1","DNS","89","Standard query 0xfd30 A music.youtube.com"
"1380","2025-01-12 20:57:25,585150","192.168.1.21","192.168.1.1","TCP","66","50995  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"1381","2025-01-12 20:57:25,585355","192.168.1.21","192.168.1.1","TCP","66","50996  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"1382","2025-01-12 20:57:25,585533","192.168.1.1","192.168.1.21","TCP","54","53  >  50994 [ACK] Seq=1 Ack=3 Win=5840 Len=0"
"1383","2025-01-12 20:57:25,585533","192.168.1.1","192.168.1.21","TCP","54","53  >  50994 [ACK] Seq=1 Ack=38 Win=5840 Len=0"
"1384","2025-01-12 20:57:25,585592","192.168.1.1","192.168.1.21","TCP","54","53  >  50993 [ACK] Seq=1 Ack=3 Win=5840 Len=0"
"1385","2025-01-12 20:57:25,585592","192.168.1.1","192.168.1.21","TCP","54","53  >  50993 [ACK] Seq=1 Ack=38 Win=5840 Len=0"
"1386","2025-01-12 20:57:25,586144","192.168.1.1","192.168.1.21","DNS","1108","Standard query response 0xfd30 A music.youtube.com CNAME youtube-ui.l.google.com A 142.251.141.46 A 142.251.140.14 A 142.250.187.142 A 172.217.169.142 A 216.58.212.14 A 172.217.169.174 A 172.217.20.78 A 172.217.17.142 A 172.217.169.110 A 142.250.187.110 A 216.58.212.46 A 142.251.140.78 A 142.251.140.46 A 172.217.17.110 A 216.58.213.110 A 142.250.187.174 NS j.root-servers.net NS c.root-servers.net NS g.root-servers.net NS e.root-servers.net NS a.root-servers.net NS h.root-servers.net NS l.root-servers.net NS m.root-servers.net NS b.root-servers.net NS d.root-servers.net NS k.root-servers.net NS i.root-servers.net NS f.root-servers.net A 198.97.190.53 AAAA 2001:500:1::53 A 199.7.83.42 AAAA 2001:500:9f::42 A 192.36.148.17 AAAA 2001:7fe::53 A 198.41.0.4 A 192.5.5.241 AAAA 2001:500:2f::f A 199.7.91.13 AAAA 2001:500:2d::d A 192.112.36.4 AAAA 2001:500:12::d0d A 170.247.170.2 AAAA 2801:1b8:10::b A 202.12.27.33 A 192.203.230.10 AAAA 2001:500:a8::e A 192.58.128.30 AAAA 2001:503:c27::2:30 A 193.0.14.129 AAAA 2001:7fd::1 A 192.33.4.12 AAAA 2001:500:2::c"
"1387","2025-01-12 20:57:25,586144","192.168.1.1","192.168.1.21","TCP","54","53  >  50993 [FIN, ACK] Seq=1055 Ack=38 Win=5840 Len=0"
"1388","2025-01-12 20:57:25,586186","192.168.1.21","192.168.1.1","TCP","54","50993  >  53 [ACK] Seq=38 Ack=1056 Win=64256 Len=0"
