No.,Time,Source,Destination,Protocol,Length,Info,Label
9083,"2025-01-12 20:57:45,239470",142.250.82.208,192.168.1.21,RTCP,130,Application specific   subtype=13,0
9084,"2025-01-12 20:57:45,239470",142.250.82.212,192.168.1.21,RTCP,110,Application specific   subtype=13,0
9085,"2025-01-12 20:57:45,250249",192.168.1.21,142.250.82.208,UDP,1181,55959  >  3478 Len=1139,1
9086,"2025-01-12 20:57:45,250362",192.168.1.21,142.250.82.208,UDP,1181,55959  >  3478 Len=1139,1
9087,"2025-01-12 20:57:45,250378",192.168.1.21,142.250.82.208,UDP,1181,55959  >  3478 Len=1139,1
9088,"2025-01-12 20:57:45,250389",192.168.1.21,142.250.82.208,UDP,1181,55959  >  3478 Len=1139,1
9089,"2025-01-12 20:57:45,250401",192.168.1.21,142.250.82.208,UDP,1181,55959  >  3478 Len=1139,1
9090,"2025-01-12 20:57:45,250418",192.168.1.21,142.250.82.208,UDP,1182,55959  >  3478 Len=1140,1
9091,"2025-01-12 20:57:45,251236",192.168.1.21,142.250.82.212,UDP,253,58101  >  3478 Len=211,0
9092,"2025-01-12 20:57:45,257806",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36,0
9093,"2025-01-12 20:57:45,258295",192.168.1.21,142.250.82.208,UDP,1067,55959  >  3478 Len=1025,1
9094,"2025-01-12 20:57:45,268275",142.250.82.212,192.168.1.21,UDP,160,3478  >  58101 Len=118,0
9095,"2025-01-12 20:57:45,271353",192.168.1.21,142.250.82.212,UDP,253,58101  >  3478 Len=211,0
9096,"2025-01-12 20:57:45,275575",142.250.82.212,192.168.1.21,UDP,164,3478  >  58101 Len=122,0
9097,"2025-01-12 20:57:45,282227",192.168.1.21,142.250.82.208,RTCP,118,Sender Report   ,0
9098,"2025-01-12 20:57:45,282556",192.168.1.21,142.250.82.208,UDP,1217,55959  >  3478 Len=1175,1
9099,"2025-01-12 20:57:45,282603",192.168.1.21,142.250.82.208,UDP,1217,55959  >  3478 Len=1175,1
9100,"2025-01-12 20:57:45,282622",192.168.1.21,142.250.82.208,UDP,1217,55959  >  3478 Len=1175,1
9101,"2025-01-12 20:57:45,282639",192.168.1.21,142.250.82.208,UDP,1218,55959  >  3478 Len=1176,1
9102,"2025-01-12 20:57:45,282668",192.168.1.21,142.250.82.208,UDP,1218,55959  >  3478 Len=1176,1
9103,"2025-01-12 20:57:45,282696",192.168.1.21,142.250.82.208,UDP,1218,55959  >  3478 Len=1176,1
9104,"2025-01-12 20:57:45,282730",192.168.1.21,142.250.82.208,UDP,1218,55959  >  3478 Len=1176,1
9105,"2025-01-12 20:57:45,282753",192.168.1.21,142.250.82.208,UDP,1218,55959  >  3478 Len=1176,1
9106,"2025-01-12 20:57:45,288030",142.250.82.208,192.168.1.21,RTCP,110,Application specific   subtype=13,0
9107,"2025-01-12 20:57:45,288030",142.250.82.212,192.168.1.21,RTCP,106,Application specific   subtype=13,0
9108,"2025-01-12 20:57:45,291358",192.168.1.21,142.250.82.212,UDP,253,58101  >  3478 Len=211,0
9109,"2025-01-12 20:57:45,295648",142.250.82.212,192.168.1.21,UDP,148,3478  >  58101 Len=106,0
9110,"2025-01-12 20:57:45,305858",192.168.1.21,142.250.82.208,STUN,166,Binding Request user: x4lTzAmKSIcltAoKAAiKYigCIAMQ:pzEc,0
9111,"2025-01-12 20:57:45,311826",192.168.1.21,142.250.82.212,UDP,253,58101  >  3478 Len=211,0
9112,"2025-01-12 20:57:45,317912",192.168.1.21,142.250.82.208,UDP,978,55959  >  3478 Len=936,0
9113,"2025-01-12 20:57:45,317993",142.250.82.212,192.168.1.21,UDP,153,3478  >  58101 Len=111,0
9114,"2025-01-12 20:57:45,318051",192.168.1.21,142.250.82.208,UDP,978,55959  >  3478 Len=936,0
9115,"2025-01-12 20:57:45,318110",192.168.1.21,142.250.82.208,UDP,979,55959  >  3478 Len=937,0
9116,"2025-01-12 20:57:45,318142",192.168.1.21,142.250.82.208,UDP,979,55959  >  3478 Len=937,0
9117,"2025-01-12 20:57:45,321653",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36,0
9118,"2025-01-12 20:57:45,322188",192.168.1.21,142.250.82.212,UDP,90,58101  >  3478 Len=48,0
9119,"2025-01-12 20:57:45,322288",192.168.1.21,142.250.82.208,UDP,1219,55959  >  3478 Len=1177,1
9120,"2025-01-12 20:57:45,322792",142.250.82.212,192.168.1.21,UDP,156,3478  >  58101 Len=114,0
9121,"2025-01-12 20:57:45,323451",192.168.1.21,142.250.82.208,UDP,1163,55959  >  3478 Len=1121,1
9122,"2025-01-12 20:57:45,323608",192.168.1.21,142.250.82.208,UDP,1164,55959  >  3478 Len=1122,1
9123,"2025-01-12 20:57:45,323691",192.168.1.21,142.250.82.208,UDP,1164,55959  >  3478 Len=1122,1
9124,"2025-01-12 20:57:45,323732",192.168.1.21,142.250.82.208,UDP,1164,55959  >  3478 Len=1122,1
9125,"2025-01-12 20:57:45,323760",192.168.1.21,142.250.82.208,UDP,1164,55959  >  3478 Len=1122,1
9126,"2025-01-12 20:57:45,323794",192.168.1.21,142.250.82.208,UDP,1164,55959  >  3478 Len=1122,1
9127,"2025-01-12 20:57:45,323836",192.168.1.21,142.250.82.208,UDP,1164,55959  >  3478 Len=1122,1
9128,"2025-01-12 20:57:45,323859",192.168.1.21,142.250.82.208,UDP,1164,55959  >  3478 Len=1122,1
9129,"2025-01-12 20:57:45,323889",192.168.1.21,142.250.82.208,UDP,1164,55959  >  3478 Len=1122,1
9130,"2025-01-12 20:57:45,323944",192.168.1.21,142.250.82.208,UDP,1164,55959  >  3478 Len=1122,1
9131,"2025-01-12 20:57:45,323986",192.168.1.21,142.250.82.208,UDP,1164,55959  >  3478 Len=1122,1
9132,"2025-01-12 20:57:45,324028",192.168.1.21,142.250.82.208,UDP,1164,55959  >  3478 Len=1122,1
9133,"2025-01-12 20:57:45,324502",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36,0
9134,"2025-01-12 20:57:45,324940",192.168.1.21,142.250.82.208,UDP,1220,55959  >  3478 Len=1178,1
9135,"2025-01-12 20:57:45,330957",192.168.1.21,142.250.82.212,UDP,253,58101  >  3478 Len=211,0
9136,"2025-01-12 20:57:45,338350",142.250.82.208,192.168.1.21,RTCP,126,Application specific   subtype=13SMPTE time-code mapping   AVB RTCP packet (IEEE1733)   Full Intra-frame Request (H.261)   ,0
9137,"2025-01-12 20:57:45,338350",142.250.82.212,192.168.1.21,RTCP,110,Application specific   subtype=13,0
9138,"2025-01-12 20:57:45,342876",142.250.82.212,192.168.1.21,UDP,91,3478  >  58101 Len=49,0
9139,"2025-01-12 20:57:45,344476",142.250.82.208,192.168.1.21,STUN,106,Binding Success Response XOR-MAPPED-ADDRESS: 46.2.109.6:47282,0
9140,"2025-01-12 20:57:45,349230",192.168.1.21,142.250.82.208,UDP,966,55959  >  3478 Len=924,0
9141,"2025-01-12 20:57:45,349327",192.168.1.21,142.250.82.208,UDP,966,55959  >  3478 Len=924,0
9142,"2025-01-12 20:57:45,349348",192.168.1.21,142.250.82.208,UDP,966,55959  >  3478 Len=924,0
9143,"2025-01-12 20:57:45,349369",192.168.1.21,142.250.82.208,UDP,967,55959  >  3478 Len=925,0
9144,"2025-01-12 20:57:45,352015",192.168.1.21,142.250.82.212,UDP,253,58101  >  3478 Len=211,0
9145,"2025-01-12 20:57:45,368513",142.250.82.212,192.168.1.21,UDP,147,3478  >  58101 Len=105,0
9146,"2025-01-12 20:57:45,368513",142.250.82.212,192.168.1.21,UDP,145,3478  >  58101 Len=103,0
9147,"2025-01-12 20:57:45,371190",192.168.1.21,142.250.82.212,UDP,253,58101  >  3478 Len=211,0
9148,"2025-01-12 20:57:45,376282",142.250.82.212,192.168.1.21,UDP,151,3478  >  58101 Len=109,0
9149,"2025-01-12 20:57:45,385350",192.168.1.21,142.250.82.212,UDP,90,58101  >  3478 Len=48,0
9150,"2025-01-12 20:57:45,385702",192.168.1.21,142.250.82.208,UDP,1071,55959  >  3478 Len=1029,1
9151,"2025-01-12 20:57:45,385748",192.168.1.21,142.250.82.208,UDP,1071,55959  >  3478 Len=1029,1
9152,"2025-01-12 20:57:45,385758",192.168.1.21,142.250.82.208,UDP,1071,55959  >  3478 Len=1029,1
9153,"2025-01-12 20:57:45,385767",192.168.1.21,142.250.82.208,UDP,1071,55959  >  3478 Len=1029,1
9154,"2025-01-12 20:57:45,385788",192.168.1.21,142.250.82.208,UDP,1071,55959  >  3478 Len=1029,1
9155,"2025-01-12 20:57:45,388043",142.250.82.208,192.168.1.21,RTCP,122,Application specific   subtype=13,0
9156,"2025-01-12 20:57:45,388605",142.250.82.212,192.168.1.21,RTCP,106,Application specific   ( z=?R ) subtype=13,0
9157,"2025-01-12 20:57:45,391711",192.168.1.21,142.250.82.212,UDP,253,58101  >  3478 Len=211,0
9158,"2025-01-12 20:57:45,397347",142.250.82.212,192.168.1.21,UDP,157,3478  >  58101 Len=115,0
9159,"2025-01-12 20:57:45,410995",192.168.1.21,142.250.82.212,UDP,253,58101  >  3478 Len=211,0
9160,"2025-01-12 20:57:45,414886",142.250.82.212,192.168.1.21,UDP,150,3478  >  58101 Len=108,0
9161,"2025-01-12 20:57:45,424072",192.168.1.21,142.250.82.208,UDP,1247,55959  >  3478 Len=1205,1
9162,"2025-01-12 20:57:45,424158",192.168.1.21,142.250.82.208,UDP,1247,55959  >  3478 Len=1205,1
9163,"2025-01-12 20:57:45,424174",192.168.1.21,142.250.82.208,UDP,1247,55959  >  3478 Len=1205,1
9164,"2025-01-12 20:57:45,424183",192.168.1.21,142.250.82.208,UDP,1247,55959  >  3478 Len=1205,1
9165,"2025-01-12 20:57:45,424191",192.168.1.21,142.250.82.208,UDP,1247,55959  >  3478 Len=1205,1
9166,"2025-01-12 20:57:45,424204",192.168.1.21,142.250.82.208,UDP,1247,55959  >  3478 Len=1205,1
9167,"2025-01-12 20:57:45,424268",192.168.1.21,142.250.82.208,UDP,1247,55959  >  3478 Len=1205,1
9168,"2025-01-12 20:57:45,424307",192.168.1.21,142.250.82.208,UDP,1247,55959  >  3478 Len=1205,1
9169,"2025-01-12 20:57:45,424328",192.168.1.21,142.250.82.208,UDP,1247,55959  >  3478 Len=1205,1
9170,"2025-01-12 20:57:45,424354",192.168.1.21,142.250.82.208,UDP,1247,55959  >  3478 Len=1205,1
9171,"2025-01-12 20:57:45,431173",192.168.1.21,142.250.82.212,UDP,253,58101  >  3478 Len=211,0
9172,"2025-01-12 20:57:45,438180",142.250.82.208,192.168.1.21,RTCP,114,Application specific   subtype=13Unknown   [Malformed Packet],0
9173,"2025-01-12 20:57:45,438620",142.250.82.212,192.168.1.21,RTCP,110,Application specific   subtype=13,0
9174,"2025-01-12 20:57:45,447269",192.168.1.21,142.250.82.208,RTCP,118,Sender Report   ,0
9175,"2025-01-12 20:57:45,447353",192.168.1.21,142.250.82.212,UDP,86,58101  >  3478 Len=44,0
9176,"2025-01-12 20:57:45,452259",192.168.1.21,142.250.82.212,UDP,253,58101  >  3478 Len=211,0
9177,"2025-01-12 20:57:45,455675",192.168.1.21,142.250.82.208,UDP,1194,55959  >  3478 Len=1152,1
9178,"2025-01-12 20:57:45,455756",192.168.1.21,142.250.82.208,UDP,1194,55959  >  3478 Len=1152,1
9179,"2025-01-12 20:57:45,455799",192.168.1.21,142.250.82.208,UDP,1194,55959  >  3478 Len=1152,1
9180,"2025-01-12 20:57:45,455823",192.168.1.21,142.250.82.208,UDP,1194,55959  >  3478 Len=1152,1
9181,"2025-01-12 20:57:45,455857",192.168.1.21,142.250.82.208,UDP,1194,55959  >  3478 Len=1152,1
9182,"2025-01-12 20:57:45,455878",192.168.1.21,142.250.82.208,UDP,1194,55959  >  3478 Len=1152,1
9183,"2025-01-12 20:57:45,455901",192.168.1.21,142.250.82.208,UDP,1194,55959  >  3478 Len=1152,1
9184,"2025-01-12 20:57:45,455915",192.168.1.21,142.250.82.208,UDP,1195,55959  >  3478 Len=1153,1
9185,"2025-01-12 20:57:45,455928",192.168.1.21,142.250.82.208,UDP,1195,55959  >  3478 Len=1153,1
9186,"2025-01-12 20:57:45,456176",192.168.1.21,142.250.82.208,UDP,1195,55959  >  3478 Len=1153,1
9187,"2025-01-12 20:57:45,456216",192.168.1.21,142.250.82.208,UDP,1195,55959  >  3478 Len=1153,1
9188,"2025-01-12 20:57:45,463632",192.168.1.21,142.250.82.212,RTCP,90,Receiver Report   ,0
9189,"2025-01-12 20:57:45,469971",142.250.82.212,192.168.1.21,UDP,171,3478  >  58101 Len=129,0
9190,"2025-01-12 20:57:45,469971",142.250.82.212,192.168.1.21,UDP,158,3478  >  58101 Len=116,0
9191,"2025-01-12 20:57:45,470949",192.168.1.21,142.250.82.212,UDP,253,58101  >  3478 Len=211,0
9192,"2025-01-12 20:57:45,474914",142.250.82.212,192.168.1.21,UDP,87,3478  >  58101 Len=45,0
9193,"2025-01-12 20:57:45,486473",192.168.1.21,142.250.82.208,UDP,1139,55959  >  3478 Len=1097,1
9194,"2025-01-12 20:57:45,486549",192.168.1.21,142.250.82.208,UDP,1139,55959  >  3478 Len=1097,1
9195,"2025-01-12 20:57:45,486573",192.168.1.21,142.250.82.208,UDP,1139,55959  >  3478 Len=1097,1
9196,"2025-01-12 20:57:45,486582",192.168.1.21,142.250.82.208,UDP,1139,55959  >  3478 Len=1097,1
9197,"2025-01-12 20:57:45,486591",192.168.1.21,142.250.82.208,UDP,1139,55959  >  3478 Len=1097,1
9198,"2025-01-12 20:57:45,486611",192.168.1.21,142.250.82.208,UDP,1139,55959  >  3478 Len=1097,1
9199,"2025-01-12 20:57:45,486629",192.168.1.21,142.250.82.208,UDP,1139,55959  >  3478 Len=1097,1
9200,"2025-01-12 20:57:45,488475",142.250.82.208,192.168.1.21,RTCP,114,Application specific   subtype=13,0
9201,"2025-01-12 20:57:45,488475",142.250.82.212,192.168.1.21,RTCP,106,Application specific   subtype=13,0
9202,"2025-01-12 20:57:45,491346",192.168.1.21,142.250.82.212,UDP,253,58101  >  3478 Len=211,0
9203,"2025-01-12 20:57:45,510882",192.168.1.21,142.250.82.212,UDP,90,58101  >  3478 Len=48,0
9204,"2025-01-12 20:57:45,517168",192.168.1.21,142.250.82.212,UDP,253,58101  >  3478 Len=211,0
9205,"2025-01-12 20:57:45,530240",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36,0
9206,"2025-01-12 20:57:45,531054",192.168.1.21,142.250.82.208,UDP,1141,55959  >  3478 Len=1099,1
9207,"2025-01-12 20:57:45,531381",192.168.1.21,142.250.82.208,UDP,1141,55959  >  3478 Len=1099,1
9208,"2025-01-12 20:57:45,531882",192.168.1.21,142.250.82.208,UDP,1141,55959  >  3478 Len=1099,1
9209,"2025-01-12 20:57:45,531981",192.168.1.21,142.250.82.208,UDP,1141,55959  >  3478 Len=1099,1
9210,"2025-01-12 20:57:45,532811",192.168.1.21,142.250.82.212,UDP,253,58101  >  3478 Len=211,0
9211,"2025-01-12 20:57:45,535865",192.168.1.21,142.250.82.208,UDP,1151,55959  >  3478 Len=1109,1
9212,"2025-01-12 20:57:45,536126",192.168.1.21,142.250.82.208,UDP,1151,55959  >  3478 Len=1109,1
9213,"2025-01-12 20:57:45,536237",192.168.1.21,142.250.82.208,UDP,1151,55959  >  3478 Len=1109,1
9214,"2025-01-12 20:57:45,536301",192.168.1.21,142.250.82.208,UDP,1151,55959  >  3478 Len=1109,1
9215,"2025-01-12 20:57:45,536358",192.168.1.21,142.250.82.208,UDP,1151,55959  >  3478 Len=1109,1
9216,"2025-01-12 20:57:45,536446",192.168.1.21,142.250.82.208,UDP,1151,55959  >  3478 Len=1109,1
9217,"2025-01-12 20:57:45,536527",192.168.1.21,142.250.82.208,UDP,1151,55959  >  3478 Len=1109,1
9218,"2025-01-12 20:57:45,536582",192.168.1.21,142.250.82.208,UDP,1151,55959  >  3478 Len=1109,1
9219,"2025-01-12 20:57:45,536666",192.168.1.21,142.250.82.208,UDP,1151,55959  >  3478 Len=1109,1
9220,"2025-01-12 20:57:45,536765",192.168.1.21,142.250.82.208,UDP,1152,55959  >  3478 Len=1110,1
9221,"2025-01-12 20:57:45,536825",192.168.1.21,142.250.82.208,UDP,1152,55959  >  3478 Len=1110,1
9222,"2025-01-12 20:57:45,538532",142.250.82.208,192.168.1.21,RTCP,126,Application specific   subtype=13,0
9223,"2025-01-12 20:57:45,538532",142.250.82.212,192.168.1.21,RTCP,110,Application specific   subtype=13,0
9224,"2025-01-12 20:57:45,546888",192.168.1.21,142.250.82.208,UDP,1164,55959  >  3478 Len=1122,1
9225,"2025-01-12 20:57:45,547011",192.168.1.21,142.250.82.208,UDP,1165,55959  >  3478 Len=1123,1
9226,"2025-01-12 20:57:45,547040",192.168.1.21,142.250.82.208,UDP,1165,55959  >  3478 Len=1123,1
9227,"2025-01-12 20:57:45,547057",192.168.1.21,142.250.82.208,UDP,1165,55959  >  3478 Len=1123,1
9228,"2025-01-12 20:57:45,547081",192.168.1.21,142.250.82.208,UDP,1165,55959  >  3478 Len=1123,1
9229,"2025-01-12 20:57:45,547106",192.168.1.21,142.250.82.208,UDP,1165,55959  >  3478 Len=1123,1
9230,"2025-01-12 20:57:45,547131",192.168.1.21,142.250.82.208,UDP,1165,55959  >  3478 Len=1123,1
9231,"2025-01-12 20:57:45,547150",192.168.1.21,142.250.82.208,UDP,1165,55959  >  3478 Len=1123,1
9232,"2025-01-12 20:57:45,547181",192.168.1.21,142.250.82.208,UDP,1165,55959  >  3478 Len=1123,1
9233,"2025-01-12 20:57:45,547324",192.168.1.21,142.250.82.208,UDP,1165,55959  >  3478 Len=1123,1
9234,"2025-01-12 20:57:45,551683",192.168.1.21,142.250.82.212,UDP,253,58101  >  3478 Len=211,0
9235,"2025-01-12 20:57:45,554621",192.168.1.21,142.250.82.208,UDP,1067,55959  >  3478 Len=1025,1
9236,"2025-01-12 20:57:45,554744",192.168.1.21,142.250.82.208,UDP,1067,55959  >  3478 Len=1025,1
9237,"2025-01-12 20:57:45,554763",192.168.1.21,142.250.82.208,UDP,1067,55959  >  3478 Len=1025,1
9238,"2025-01-12 20:57:45,554790",192.168.1.21,142.250.82.208,UDP,1067,55959  >  3478 Len=1025,1
9239,"2025-01-12 20:57:45,554804",192.168.1.21,142.250.82.208,UDP,1067,55959  >  3478 Len=1025,1
9240,"2025-01-12 20:57:45,554837",192.168.1.21,142.250.82.208,UDP,1068,55959  >  3478 Len=1026,1
9241,"2025-01-12 20:57:45,571331",192.168.1.21,142.250.82.212,UDP,307,58101  >  3478 Len=265,0
9242,"2025-01-12 20:57:45,571440",192.168.1.21,142.250.82.208,RTCP,118,Sender Report   ,0
9243,"2025-01-12 20:57:45,586158",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36,0
9244,"2025-01-12 20:57:45,586643",192.168.1.21,142.250.82.208,UDP,1167,55959  >  3478 Len=1125,1
9245,"2025-01-12 20:57:45,587643",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36,0
9246,"2025-01-12 20:57:45,587643",142.250.82.208,192.168.1.21,RTCP,130,Application specific   subtype=13,0
9247,"2025-01-12 20:57:45,588077",192.168.1.21,142.250.82.208,UDP,1167,55959  >  3478 Len=1125,1
9248,"2025-01-12 20:57:45,588578",142.250.82.212,192.168.1.21,RTCP,106,Application specific   subtype=13,0
9249,"2025-01-12 20:57:45,589188",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36,0
9250,"2025-01-12 20:57:45,589362",192.168.1.21,142.250.82.208,UDP,1167,55959  >  3478 Len=1125,1
9251,"2025-01-12 20:57:45,593017",192.168.1.21,142.250.82.212,UDP,316,58101  >  3478 Len=274,0
9252,"2025-01-12 20:57:45,594042",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36,0
9253,"2025-01-12 20:57:45,594407",192.168.1.21,142.250.82.208,UDP,1069,55959  >  3478 Len=1027,1
9254,"2025-01-12 20:57:45,611167",192.168.1.21,142.250.82.212,UDP,236,58101  >  3478 Len=194,0
9255,"2025-01-12 20:57:45,622587",192.168.1.21,142.250.82.208,UDP,1184,55959  >  3478 Len=1142,1
9256,"2025-01-12 20:57:45,622706",192.168.1.21,142.250.82.208,UDP,1184,55959  >  3478 Len=1142,1
9257,"2025-01-12 20:57:45,622858",192.168.1.21,142.250.82.208,UDP,1184,55959  >  3478 Len=1142,1
9258,"2025-01-12 20:57:45,622953",192.168.1.21,142.250.82.208,UDP,1185,55959  >  3478 Len=1143,1
9259,"2025-01-12 20:57:45,630938",192.168.1.21,142.250.82.212,UDP,231,58101  >  3478 Len=189,0
9260,"2025-01-12 20:57:45,638465",142.250.82.208,192.168.1.21,RTCP,126,Application specific   subtype=13,0
9261,"2025-01-12 20:57:45,638465",142.250.82.212,192.168.1.21,RTCP,110,Application specific   subtype=13,0
9262,"2025-01-12 20:57:45,652469",192.168.1.21,142.250.82.212,UDP,231,58101  >  3478 Len=189,0
9263,"2025-01-12 20:57:45,660063",192.168.1.21,142.250.82.208,UDP,1146,55959  >  3478 Len=1104,1
9264,"2025-01-12 20:57:45,660149",192.168.1.21,142.250.82.208,UDP,1146,55959  >  3478 Len=1104,1
9265,"2025-01-12 20:57:45,660167",192.168.1.21,142.250.82.208,UDP,1146,55959  >  3478 Len=1104,1
9266,"2025-01-12 20:57:45,660181",192.168.1.21,142.250.82.208,UDP,1146,55959  >  3478 Len=1104,1
9267,"2025-01-12 20:57:45,660204",192.168.1.21,142.250.82.208,UDP,1146,55959  >  3478 Len=1104,1
9268,"2025-01-12 20:57:45,660221",192.168.1.21,142.250.82.208,UDP,1146,55959  >  3478 Len=1104,1
9269,"2025-01-12 20:57:45,660236",192.168.1.21,142.250.82.208,UDP,1147,55959  >  3478 Len=1105,1
9270,"2025-01-12 20:57:45,660246",192.168.1.21,142.250.82.208,UDP,1147,55959  >  3478 Len=1105,1
9271,"2025-01-12 20:57:45,660260",192.168.1.21,142.250.82.208,UDP,1147,55959  >  3478 Len=1105,1
9272,"2025-01-12 20:57:45,660443",192.168.1.21,142.250.82.208,UDP,1147,55959  >  3478 Len=1105,1
9273,"2025-01-12 20:57:45,670966",192.168.1.21,142.250.82.212,UDP,227,58101  >  3478 Len=185,0
9274,"2025-01-12 20:57:45,688810",142.250.82.208,192.168.1.21,RTCP,110,Application specific   subtype=13,0
9275,"2025-01-12 20:57:45,688810",142.250.82.212,192.168.1.21,RTCP,106,Application specific   subtype=13,0
9276,"2025-01-12 20:57:45,692544",192.168.1.21,142.250.82.212,UDP,232,58101  >  3478 Len=190,0
9277,"2025-01-12 20:57:45,695241",192.168.1.21,142.250.82.208,UDP,1216,55959  >  3478 Len=1174,1
9278,"2025-01-12 20:57:45,695358",192.168.1.21,142.250.82.208,UDP,1216,55959  >  3478 Len=1174,1
9279,"2025-01-12 20:57:45,695378",192.168.1.21,142.250.82.208,UDP,1216,55959  >  3478 Len=1174,1
9280,"2025-01-12 20:57:45,695398",192.168.1.21,142.250.82.208,UDP,1216,55959  >  3478 Len=1174,1
9281,"2025-01-12 20:57:45,695415",192.168.1.21,142.250.82.208,UDP,1216,55959  >  3478 Len=1174,1
9282,"2025-01-12 20:57:45,695454",192.168.1.21,142.250.82.208,UDP,1216,55959  >  3478 Len=1174,1
9283,"2025-01-12 20:57:45,695486",192.168.1.21,142.250.82.208,UDP,1217,55959  >  3478 Len=1175,1
9284,"2025-01-12 20:57:45,695498",192.168.1.21,142.250.82.208,UDP,1217,55959  >  3478 Len=1175,1
9285,"2025-01-12 20:57:45,695523",192.168.1.21,142.250.82.208,UDP,1217,55959  >  3478 Len=1175,1
9286,"2025-01-12 20:57:45,695543",192.168.1.21,142.250.82.208,UDP,1217,55959  >  3478 Len=1175,1
9287,"2025-01-12 20:57:45,695568",192.168.1.21,142.250.82.208,UDP,1217,55959  >  3478 Len=1175,1
9288,"2025-01-12 20:57:45,695591",192.168.1.21,142.250.82.208,UDP,1217,55959  >  3478 Len=1175,1
9289,"2025-01-12 20:57:45,695628",192.168.1.21,142.250.82.208,UDP,1217,55959  >  3478 Len=1175,1
9290,"2025-01-12 20:57:45,695652",192.168.1.21,142.250.82.208,UDP,1217,55959  >  3478 Len=1175,1
9291,"2025-01-12 20:57:45,695672",192.168.1.21,142.250.82.208,UDP,1217,55959  >  3478 Len=1175,1
9292,"2025-01-12 20:57:45,700299",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36,0
9293,"2025-01-12 20:57:45,700759",192.168.1.21,142.250.82.208,UDP,1148,55959  >  3478 Len=1106,1
9294,"2025-01-12 20:57:45,711391",192.168.1.21,142.250.82.212,UDP,242,58101  >  3478 Len=200,0
9295,"2025-01-12 20:57:45,716372",142.250.82.212,192.168.1.21,RTCP,258,Sender Report   ,0
9296,"2025-01-12 20:57:45,728006",192.168.1.21,142.250.82.208,RTCP,118,Sender Report   ,0
9297,"2025-01-12 20:57:45,728131",192.168.1.21,142.250.82.208,UDP,1217,55959  >  3478 Len=1175,1
9298,"2025-01-12 20:57:45,728170",192.168.1.21,142.250.82.208,UDP,1217,55959  >  3478 Len=1175,1
9299,"2025-01-12 20:57:45,728199",192.168.1.21,142.250.82.208,UDP,1217,55959  >  3478 Len=1175,1
9300,"2025-01-12 20:57:45,728226",192.168.1.21,142.250.82.208,UDP,1217,55959  >  3478 Len=1175,1
9301,"2025-01-12 20:57:45,728254",192.168.1.21,142.250.82.208,UDP,1217,55959  >  3478 Len=1175,1
9302,"2025-01-12 20:57:45,728286",192.168.1.21,142.250.82.208,UDP,1217,55959  >  3478 Len=1175,1
9303,"2025-01-12 20:57:45,728311",192.168.1.21,142.250.82.208,UDP,1217,55959  >  3478 Len=1175,1
9304,"2025-01-12 20:57:45,728329",192.168.1.21,142.250.82.208,UDP,1217,55959  >  3478 Len=1175,1
9305,"2025-01-12 20:57:45,728356",192.168.1.21,142.250.82.208,UDP,1217,55959  >  3478 Len=1175,1
9306,"2025-01-12 20:57:45,728388",192.168.1.21,142.250.82.208,UDP,1218,55959  >  3478 Len=1176,1
9307,"2025-01-12 20:57:45,728410",192.168.1.21,142.250.82.208,UDP,1218,55959  >  3478 Len=1176,1
9308,"2025-01-12 20:57:45,732656",192.168.1.21,142.250.82.212,UDP,238,58101  >  3478 Len=196,0
9309,"2025-01-12 20:57:45,734451",192.168.1.21,142.250.82.208,UDP,1154,55959  >  3478 Len=1112,1
9310,"2025-01-12 20:57:45,734636",192.168.1.21,142.250.82.208,UDP,1154,55959  >  3478 Len=1112,1
9311,"2025-01-12 20:57:45,734679",192.168.1.21,142.250.82.208,UDP,1154,55959  >  3478 Len=1112,1
9312,"2025-01-12 20:57:45,734704",192.168.1.21,142.250.82.208,UDP,1154,55959  >  3478 Len=1112,1
9313,"2025-01-12 20:57:45,734727",192.168.1.21,142.250.82.208,UDP,1155,55959  >  3478 Len=1113,1
9314,"2025-01-12 20:57:45,736095",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36,0
9315,"2025-01-12 20:57:45,736564",192.168.1.21,142.250.82.208,UDP,1218,55959  >  3478 Len=1176,1
9316,"2025-01-12 20:57:45,739141",142.250.82.208,192.168.1.21,RTCP,130,Application specific   subtype=13,0
9317,"2025-01-12 20:57:45,739141",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36,0
9318,"2025-01-12 20:57:45,739141",142.250.82.212,192.168.1.21,RTCP,110,Application specific   subtype=13,0
9319,"2025-01-12 20:57:45,739567",192.168.1.21,142.250.82.208,UDP,1219,55959  >  3478 Len=1177,1
9320,"2025-01-12 20:57:45,739743",192.168.1.21,142.250.82.208,UDP,1219,55959  >  3478 Len=1177,1
